tanggal,periode,teks_bersih,sentimen,likes,retweet,username
2024-10-19 20:22:20,sebelum,susah boros muak pencitraan kecewa berat jatah partai asal bapak senang tidak becus janji manis kabinet merah putih menteri,negatif,8,3,indra6371
2024-10-19 20:23:20,sebelum,bersatu postur kabinet semangat berani kursi kekuasaan bangga,positif,7,3,umar6322
2024-10-19 20:25:14,sebelum,efisiensi anggaran anggaran boros omong kosong subsidi resmi investasi basi buang buang uang,negatif,42,9,raka_id
2024-10-19 20:26:39,sebelum,undangan asing doa bilateral delegasi bersatu lancar tegas utusan khusus,positif,7,2,umarputra3164
2024-10-19 20:27:07,sebelum,korupsi warisan gagal nepotisme buang buang uang dinasti politik putusan cawe cawe pesimis boros,negatif,4,1,tono1361
2024-10-19 20:28:10,sebelum,penyematan solid optimis sejarah baru megah prosesi bersatu semangat salam komando,positif,18,5,arif24
2024-10-19 20:30:35,sebelum,megah damai panitia indonesia emas protokol bersatu senayan lancar hormat selamat kesiapan legowo,positif,10720,2519,intan_id6591
2024-10-19 20:31:46,sebelum,pesimis dinasti politik pencitraan agenda wakil menteri korupsi reshuffle titipan partai,negatif,5,2,joko_rl1304
2024-10-19 20:33:25,sebelum,sejarah baru titipan partai postur kabinet damai percaya legowo pelantikanpresiden selamat optimis bagi bagi kursi amanah,positif,110,23,bayu_id4947
2024-10-19 20:33:48,sebelum,jatah partai menteri kabinet merah putih gagah indonesia emas sukses wakil menteri amanah,positif,6,2,nandaputra
2024-10-19 20:34:39,sebelum,sepuluh tahun transisi pamit konferensi pers menyampaikan warisan periode masa jabatan dilantik rangkaian agenda berlangsung,netral,230,62,infonow
2024-10-19 20:36:00,sebelum,protokol kenegaraan diplomatik konferensi pers data bilateral kepala negara berlangsung,netral,0,2,putri2024
2024-10-19 20:39:03,sebelum,reshuffle jatah partai menurut menyampaikan tercatat periode,netral,14,4,putri_real
2024-10-19 20:39:42,sebelum,tamu negara diplomatik damai amanah dukung lancar legowo gagah optimis undangan asing hormat delegasi,positif,38,9,laras9201
2024-10-19 20:42:23,sebelum,doa salut kirab lancar harap damai pakaian adat tegas,positif,50,10,sintanesia6798
2024-10-19 20:44:57,sebelum,pencitraan kursi kekuasaan susah bohong pesimis reshuffle omong kosong tidak becus,negatif,174,66,dewixyz6730
2024-10-19 20:45:08,sebelum,hadir dijadwalkan berlangsung menurut penyematan siaran langsung rangkaian dilantik pelantikanpresiden sumpah jabatan pelantikan,netral,6,1,dimas_ind5212
2024-10-19 20:45:18,sebelum,perwakilan salut sukses semangat mantap undangan asing,positif,7,2,eko1990
2024-10-19 20:45:20,sebelum,basi solo pendahulu susah janji manis jokowi estafet kepemimpinan,negatif,3,2,nisaxyz
2024-10-19 20:45:45,sebelum,indonesia emas menyampaikan hadir agenda konferensi pers wakil menteri tercatat menteri periode disiarkan resmi,netral,67,15,suaranusantara
2024-10-19 20:46:08,sebelum,mantap damai sepuluh tahun transisi patut ditiru jokowi warisan megah harap optimis bangga bersatu,positif,15,4,rizky246038
2024-10-19 20:46:24,sebelum,menurut istana merdeka sumpah jabatan laporan dilantik periode konferensi pers berlangsung pidato perdana resmi agenda,netral,45,12,redaksihariini
2024-10-19 20:46:26,sebelum,sukses solid harap mantap salut khidmat istana merdeka bangga megah,positif,77,10,zahra_jkt7158
2024-10-19 20:46:26,sebelum,kritik tamu negara pencitraan boros dukung sindir bilateral gagal perwakilan mahal korupsi pesimis,negatif,38,11,tono19909801
2024-10-19 20:52:09,sebelum,amanah diplomatik delegasi apresiasi bilateral solid lancar,positif,297,77,indraxyz8624
2024-10-19 20:53:42,sebelum,keterangan dijadwalkan diplomatik rangkaian kecewa berat tercatat bilateral kepala negara,netral,4,2,ayu_real2545
2024-10-19 20:54:26,sebelum,rangkaian menyampaikan kepala negara data hadir masa jabatan menurut tamu negara berlangsung,netral,31,8,lensanow
2024-10-19 20:54:46,sebelum,hormat damai bangga tolak patut ditiru legowo kabinet merah putih menteri,positif,8,1,joko1870
2024-10-19 20:55:08,sebelum,asal bapak senang elit mahal khawatir mengheningkan cipta prabowogibran ragu detik detik bohong pencitraan,negatif,11,4,dimas_real9273
2024-10-19 20:56:42,sebelum,putusan berani pidato perdana percaya salut salam komando apresiasi prosesi patut ditiru mantap mengheningkan cipta,positif,17,2,yuda_jkt
2024-10-19 20:58:46,sebelum,kursi kekuasaan kerja nyata amanah indonesia emas sukses bagi bagi kursi,positif,72,13,yudanesia
2024-10-19 21:02:44,sebelum,periode menyampaikan tercatat agenda undangan asing keterangan dokumentasi siaran langsung diplomatik,netral,282,55,lensaupdate
2024-10-19 21:04:57,sebelum,sindir koalisi wakil menteri omong kosong susah ragu rakyat susah kritik salam komando protes asal bapak senang,negatif,16,4,budi88
2024-10-19 21:06:08,sebelum,utusan khusus diplomatik data dijadwalkan bohong berlangsung hadir kepala negara bilateral,netral,1313,363,posid
2024-10-19 21:09:42,sebelum,ragu elit jatah partai kecewa berat titipan partai tidak becus,negatif,11,4,joko_rl1107
2024-10-19 21:10:58,sebelum,tercatat kabinet gemuk resmi keterangan rangkaian menteri menurut,netral,111,31,suaranusantara
2024-10-19 21:11:39,sebelum,utusan khusus delegasi keterangan diplomatik tamu negara menyampaikan berlangsung,netral,6,1,indra4688
2024-10-19 21:15:34,sebelum,etika politik korupsi dinasti politik pencitraan basi gagal batas usia buang buang uang tolak protokol kenegaraan,negatif,206,51,hestixyz9293
2024-10-19 21:16:21,sebelum,reshuffle legowo berani postur kabinet koalisi optimis bagi bagi kursi,positif,3,2,jokoxyz
2024-10-19 21:18:08,sebelum,postur kabinet hadir kabinet merah putih dokumentasi tercatat susunan acara data resmi konferensi pers wakil menteri menteri beban fiskal laporan,netral,2,2,eko_id1845
2024-10-19 21:18:52,sebelum,agenda data siaran langsung utang negara harga pangan susunan acara menyampaikan hadir pemborosan rangkaian periode,netral,206,41,detikupdate
2024-10-19 21:20:58,sebelum,bersatu protokol kenegaraan tamu negara berani solid gagah rakyat sejahtera amanah patut ditiru legowo delegasi,positif,11,3,vina24
2024-10-19 21:22:17,sebelum,prabowogibran salam komando bohong protes kecewa berat omong kosong,negatif,40,8,fitri771493
2024-10-19 21:23:08,sebelum,basi kritik gagal rakyat susah prabowogibran bohong elit asal bapak senang iring iringan,negatif,2,3,raka_jkt1936
2024-10-19 21:24:03,sebelum,bilateral doa dokumentasi delegasi harap tamu negara rakyat sejahtera protokol kenegaraan dukung selamat megah,positif,11,2,wahyu_jkt
2024-10-19 21:24:27,sebelum,tegas harap sejarah baru kerja nyata selamat kabinet merah putih wakil menteri patut ditiru,positif,3,3,vina_jkt358
2024-10-19 21:24:42,sebelum,solid optimis berani damai program unggulan makan bergizi gratis,positif,47,6,mediahariini
2024-10-19 21:24:58,sebelum,serah terima lancar haru pelantikan apresiasi pidato perdana prabowogibran,positif,29,5,oki
2024-10-19 21:25:43,sebelum,kirab patut ditiru pelantikan mantap doa optimis semangat,positif,47,8,tono248107
2024-10-19 21:29:09,sebelum,khawatir koalisi tolak reshuffle bagi bagi kursi basi,negatif,28,6,eko1990
2024-10-19 21:29:28,sebelum,pesimis kemunduran demokrasi kritik oligarki omong kosong tolak,negatif,22,6,tono88
2024-10-19 21:30:17,sebelum,prabowogibran rakyat sejahtera pelantikanpresiden apresiasi sejarah baru sukses,positif,46,7,kirana88
2024-10-19 21:36:22,sebelum,berlangsung dijadwalkan menurut tolak cawe cawe batas usia,netral,0,0,jokonesia9618
2024-10-19 21:36:45,sebelum,utang negara boros menteri kecewa berat susunan menteri khawatir protes titipan partai bohong,negatif,8,2,kirana20241695
2024-10-19 21:40:31,sebelum,susunan menteri kecewa berat protes asal bapak senang bagi bagi kursi tidak becus susah,negatif,65,23,beritaindo
2024-10-19 21:42:42,sebelum,bilateral elit korupsi tolak delegasi tamu negara kecewa utusan khusus pesimis sindir khawatir,negatif,12,2,dewi9205
2024-10-19 21:44:52,sebelum,haru doa istana merdeka pelantikanpresiden mantap dukung semangat gagah kritik akhir jabatan solid,positif,53,17,nisanesia
2024-10-19 21:46:34,sebelum,sindir boros kritik kursi kekuasaan ragu gagal korupsi asal bapak senang bagi bagi kursi khawatir,negatif,12,4,nisa1990
2024-10-19 21:49:22,sebelum,resmi serah terima hadir pelantikanpresiden prosesi tercatat,netral,73,15,posupdate
2024-10-19 21:49:40,sebelum,harap semangat iring iringan megah prabowogibran kerja nyata dukung prosesi damai lancar amanah,positif,16,4,okixyz5899
2024-10-19 21:51:46,sebelum,semangat megah istana merdeka berani optimis bersatu sejarah baru pidato perdana,positif,837,154,jurnalnow
2024-10-19 21:51:50,sebelum,korupsi susah kecewa geladi rakyat susah boros ragu asal bapak senang undangan protokol,negatif,62,10,oki247269
2024-10-19 21:51:55,sebelum,menteri haru wibawa bohong dukung sidang paripurna kursi kekuasaan jatah partai,positif,179,23,hesti77
2024-10-19 21:52:54,sebelum,rakyat sejahtera solid kepala negara megah patut ditiru bersatu damai diplomatik,positif,225,61,joko7101
2024-10-19 21:54:41,sebelum,bersatu pelantikan program unggulan mantap penyematan salut wibawa gagah lancar optimis,positif,2,1,vina19909478
2024-10-19 21:55:26,sebelum,titipan partai percaya optimis sukses bagi bagi kursi susunan menteri legowo haru kabinet gemuk rakyat sejahtera,positif,68,12,fitri1990
2024-10-19 21:56:26,sebelum,panitia protokol berani jadwal acara hormat undangan bersatu megah,positif,1,1,lukman_id9806
2024-10-19 21:57:16,sebelum,menteri koalisi prabowogibran reshuffle susah korupsi janji manis susunan menteri,negatif,48,13,eko_ind
2024-10-19 21:57:46,sebelum,omong kosong perwakilan protokol kenegaraan diplomatik gagal kecewa berat protes pencitraan mahal boros,negatif,16,4,dimas_real9273
2024-10-19 21:58:16,sebelum,protokol kenegaraan apresiasi lancar percaya solid hormat bilateral harga pangan delegasi undangan asing,positif,23,5,nisaku5945
2024-10-19 21:59:00,sebelum,cawe cawe putusan omong kosong muak susah kecewa mahkamah konstitusi demokrasi kecewa berat basi khawatir,negatif,10,3,bayuxyz6095
2024-10-19 22:01:22,sebelum,utusan khusus berani mantap bangga rakyat sejahtera legowo bersatu sukses bilateral,positif,0,2,budi884513
2024-10-19 22:01:51,sebelum,rakyat sejahtera purna tugas legowo mengheningkan cipta penyematan sejarah baru dukung kerja nyata damai,positif,19,6,wahyu_rl3708
2024-10-19 22:02:34,sebelum,koalisi legowo gagah amanah sejarah baru bersatu wibawa apresiasi kabinet merah putih selamat susunan menteri postur kabinet,positif,26,7,dewi4566
2024-10-19 22:03:41,sebelum,optimis apresiasi harap pidato perdana iring iringan damai penyematan kirab dukung,positif,50,12,nisa19901698
2024-10-19 22:03:48,sebelum,kerja nyata istana merdeka selamat bersatu harap penyematan,positif,58,13,vina5359
2024-10-19 22:06:07,sebelum,semangat selamat menteri patut ditiru megah optimis dukung postur kabinet rakyat sejahtera,positif,72,23,okinesia7502
2024-10-19 22:08:28,sebelum,hormat percaya apresiasi doa dukung diplomatik undangan asing mantap harap,positif,37,9,dewi5661
2024-10-19 22:13:01,sebelum,haru lancar pajak apresiasi geladi pengamanan bersatu wibawa megah kerja nyata,positif,42,9,kirana20241695
2024-10-19 22:17:35,sebelum,delegasi kecewa undangan asing protokol kenegaraan haru indonesia emas gagah bersatu harap,positif,3,2,umarwati
2024-10-19 22:20:01,sebelum,masa jabatan resmi periode tercatat menyampaikan dokumentasi perwakilan diplomatik hadir protokol kenegaraan siaran langsung,netral,16,5,gilangnesia
2024-10-19 22:20:47,sebelum,pencitraan asal bapak senang ragu sumpah jabatan kerja nyata koalisi postur kabinet gagal kabinet merah putih reshuffle kritik,negatif,128,38,zahranesia
2024-10-19 22:22:58,sebelum,undangan asing konferensi pers utusan khusus hadir resmi berlangsung protokol kenegaraan rangkaian bilateral,netral,20,5,eko1990
2024-10-19 22:23:44,sebelum,sukses amanah prabowogibran bersatu doa salam komando pakaian adat,positif,3,1,tari889069
2024-10-19 22:27:18,sebelum,mahkamah konstitusi sindir batas usia asal bapak senang siaran langsung bohong basi elit susah protes demokrasi kecewa berat,negatif,64,22,putri881475
2024-10-19 22:29:42,sebelum,selamat rakyat sejahtera mantap tamu negara diplomatik utusan khusus undangan asing dukung amanah sukses sejarah baru,positif,13,5,ekonesia
2024-10-19 22:32:11,sebelum,hormat sepuluh tahun selamat estafet kepemimpinan jokowi salut warisan legowo,positif,5,1,fitri_real2907
2024-10-19 22:36:00,sebelum,apresiasi sukses menteri bangga kerja nyata percaya salut rangkaian amanah damai bagi bagi kursi kabinet gemuk,positif,26,4,citra_rl
2024-10-19 22:36:21,sebelum,senayan disiarkan tercatat persiapan susunan acara agenda berlangsung resmi dokumentasi sidang paripurna rute,netral,1,3,oki4793
2024-10-19 22:36:45,sebelum,oligarki cawe cawe berlangsung demokrasi megah hormat batas usia solid,positif,297,49,tono19904840
2024-10-19 22:38:29,sebelum,indonesia emas percaya sumpah jabatan bersatu legowo haru apresiasi wibawa mantap serah terima prabowogibran,positif,5,2,indraputra
2024-10-19 22:44:22,sebelum,diplomatik bersatu undangan asing legowo bilateral kursi kekuasaan protokol kenegaraan gagah lancar,positif,218,41,jurnalupdate
2024-10-19 22:44:40,sebelum,purna tugas mahal boros elit warisan pamit gagal jokowi,negatif,9,4,rakaku
2024-10-19 22:47:21,sebelum,bagi bagi kursi tercatat dijadwalkan konferensi pers dilantik postur kabinet titipan partai periode kursi kekuasaan,netral,11,3,nisaputra
2024-10-19 22:48:57,sebelum,dukung transisi mantap tegas utang negara pendahulu,positif,5,3,joko_real3356
2024-10-19 22:49:41,sebelum,swasembada pangan kerja nyata hormat realisasi program hilirisasi janji kampanye percaya doa bangga tegas,positif,11,2,arifnesia2689
2024-10-19 22:50:10,sebelum,mahal estafet kepemimpinan omong kosong purna tugas kecewa basi sepuluh tahun kemunduran demokrasi bangga warisan,negatif,922,214,detikindo
2024-10-19 22:50:38,sebelum,asal bapak senang biaya negara janji manis pemborosan korupsi,negatif,11,2,sari20244975
2024-10-19 22:50:52,sebelum,solid amanah indonesia emas lancar program unggulan mantap optimis makan bergizi gratis kecewa berat semangat percaya,positif,14,5,putri_real
2024-10-19 22:53:15,sebelum,salut omong kosong wakil menteri asal bapak senang muak reshuffle korupsi tolak gagal basi,negatif,18,7,rizkyku
2024-10-19 22:54:34,sebelum,pakaian adat pelantikanpresiden detik detik menteri indonesia emas patut ditiru istana merdeka solid legowo,positif,8,2,fitri_id6573
2024-10-19 22:56:46,sebelum,menteri elit kursi kekuasaan efisiensi anggaran reshuffle mantap lancar damai,positif,25,6,umarputra
2024-10-19 23:02:20,sebelum,rakyat sejahtera kerja nyata amanah selamat semangat berani hormat postur kabinet jatah partai susunan menteri kabinet gemuk salut,positif,2,3,wahyu775360
2024-10-19 23:02:31,sebelum,daya beli resmi periode dokumentasi bagi bagi kursi susunan menteri postur kabinet data siaran langsung,netral,151,20,harianid
2024-10-19 23:02:35,sebelum,pengamanan panitia janji manis kritik protokol buang buang uang gladi bersih rakyat susah boros muak ragu tidak becus,negatif,45,7,wahyu350
2024-10-19 23:04:42,sebelum,rakyat sejahtera sukses titipan partai selamat salut legowo gagah bersatu solid menteri,positif,9,5,vina4089
2024-10-19 23:06:00,sebelum,estafet kepemimpinan muak transisi elit asal bapak senang,negatif,22,5,dewi_real9026
2024-10-19 23:06:22,sebelum,tolak batas usia sindir kecewa elit asal bapak senang kabinet merah putih bohong kabinet gemuk,negatif,20,6,fitriputra1697
2024-10-19 23:09:39,sebelum,legowo utusan khusus protokol kenegaraan patut ditiru delegasi solid perwakilan,positif,123,20,bagasku6745
2024-10-19 23:12:19,sebelum,bersatu purna tugas selamat pamit dukung amanah pendahulu estafet kepemimpinan,positif,14,1,indra828
2024-10-19 23:15:15,sebelum,khidmat solid pakaian adat detik detik semangat berani serah terima,positif,127,35,rizkywati9095
2024-10-19 23:26:22,sebelum,koalisi kecewa tolak sindir elit ragu bagi bagi kursi,negatif,64,19,infoid
2024-10-19 23:28:52,sebelum,berlangsung wakil menteri titipan partai dijadwalkan dokumentasi,netral,45,13,suara24jam
2024-10-19 23:36:38,sebelum,delegasi damai haru selamat percaya amanah berani kepala negara indonesia emas susunan acara utusan khusus,positif,26,5,dimasnesia6975
2024-10-19 23:39:27,sebelum,tegas layanan kesehatan legowo pelantikan apresiasi sumpah jabatan damai lancar percaya,positif,485,116,detikid
2024-10-19 23:40:00,sebelum,doa bersatu harap bangga transisi pendahulu haru percaya solo sukses sepuluh tahun legowo bagi bagi kursi,positif,0,1,yuda2024
2024-10-19 23:50:07,sebelum,kecewa berat hilirisasi kemunduran demokrasi rakyat susah kritik asal bapak senang boros demokrasi dinasti politik basi batas usia,negatif,7,3,ayu2492
2024-10-19 23:55:24,sebelum,rakyat sejahtera sukses detik detik optimis percaya penyematan,positif,18,5,nandaputra
